timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211555.901,-70.801,-15.625,-18.066,-40.527,-62.988,0
1671211555.905,-29.297,-17.578,-15.137,-27.344,218.750,0
1671211555.909,-8.301,-17.578,-18.555,-23.926,93.750,0
1671211555.913,-28.809,-16.113,-21.484,-22.949,-58.594,0
1671211555.916,-59.570,-15.137,-20.508,-25.879,-7.812,0
1671211555.920,-65.430,-19.043,-25.879,-44.922,-22.949,0
1671211555.924,-31.250,-20.508,-20.508,-49.316,-33.203,0
1671211555.928,0.977,-15.137,-16.113,-40.039,-107.910,0
1671211555.932,-13.184,-10.742,-21.973,-27.832,-61.523,0
1671211555.936,-49.805,-15.137,-18.555,-25.391,77.637,0
1671211555.940,-65.430,-18.555,-20.508,-37.598,26.855,0
1671211555.943,-37.109,-17.090,-16.602,-42.480,-151.367,0
1671211555.947,0.000,-20.020,-8.789,-26.855,12.207,0
1671211555.951,-14.648,-22.949,-22.461,-23.438,160.645,0
1671211555.955,-58.105,-22.949,-31.250,-35.645,-34.668,0
1671211555.959,-68.359,-22.461,-28.809,-39.062,-94.238,0
1671211555.960,-34.668,-23.438,-27.832,-41.992,-48.340,0
1671211555.964,-0.977,-24.902,-30.273,-38.574,1.465,0
1671211555.968,-6.348,-16.602,-25.391,-31.250,-63.965,0
1671211555.972,-35.156,-10.742,-19.043,-27.832,-64.453,0
1671211555.976,-51.758,-16.602,-20.020,-20.996,94.727,0
1671211555.980,-29.785,-16.113,-25.879,-21.484,53.223,0
1671211555.984,7.812,-13.184,-29.297,-19.043,-15.625,0
1671211555.987,6.348,-19.531,-21.484,-11.230,58.105,0
1671211555.991,-27.832,-22.949,-22.949,-2.441,355.469,0
1671211555.995,-54.688,-22.949,-36.133,-18.066,229.492,0
1671211555.999,-36.133,-21.484,-34.668,-35.645,-97.656,0
1671211556.003,4.883,-20.508,-23.438,-25.879,-83.008,0
1671211556.005,5.371,-20.508,-20.508,-23.438,-26.855,0
1671211556.009,-37.109,-23.926,-27.832,-27.832,-63.477,0
1671211556.013,-61.035,-23.926,-22.461,-25.879,-106.934,0
1671211556.017,-38.574,-21.484,-20.508,-21.973,-98.633,0
1671211556.021,0.488,-23.926,-33.691,-23.438,-124.023,0
1671211556.025,8.789,-20.020,-29.297,-20.508,-67.383,0
1671211556.029,-30.273,-16.113,-20.996,-22.949,-96.191,0
1671211556.032,-59.082,-20.996,-31.738,-29.297,87.891,0
1671211556.036,-43.457,-22.949,-34.180,-29.297,383.789,0
1671211556.040,-15.625,-23.438,-32.715,-42.969,26.367,0
1671211556.044,-4.883,-26.855,-32.715,-39.062,-122.070,0
1671211556.048,-26.367,-24.902,-28.320,-26.855,-9.277,0
1671211556.050,-54.688,-22.949,-26.367,-26.367,-64.941,0
1671211556.054,-50.293,-26.855,-30.273,-41.016,-62.500,0
1671211556.058,-19.043,-31.738,-34.180,-49.316,-40.527,0
1671211556.062,-2.441,-31.738,-33.203,-38.086,131.348,0
1671211556.066,-32.227,-29.785,-26.367,-36.133,143.555,0
1671211556.070,-63.477,-28.809,-18.066,-38.086,18.555,0
1671211556.074,-52.734,-23.926,-20.020,-35.645,62.012,0
1671211556.077,-18.555,-20.508,-26.855,-27.344,261.230,0
1671211556.081,0.000,-22.461,-24.414,-24.414,95.703,0
1671211556.085,-18.066,-23.438,-23.438,-20.508,-118.164,0
1671211556.089,-55.664,-29.297,-29.297,-30.762,-30.762,0
1671211556.093,-58.594,-30.273,-31.250,-45.410,-3.418,0
1671211556.095,-20.996,-23.438,-27.832,-40.527,-148.926,0
1671211556.099,5.859,-22.461,-21.973,-31.250,-179.688,0
1671211556.103,-6.348,-22.461,-26.855,-24.414,-47.363,0
1671211556.107,-41.992,-25.391,-34.180,-33.203,-39.062,0
1671211556.111,-58.105,-25.879,-30.273,-42.969,-127.930,0
1671211556.115,-26.367,-22.949,-29.785,-39.551,-95.215,0
1671211556.119,7.324,-16.113,-29.297,-32.715,131.348,0
1671211556.122,-5.859,-13.184,-22.949,-22.949,194.824,0
1671211556.126,-46.387,-19.043,-21.484,-29.785,-100.586,0
1671211556.130,-56.641,-21.484,-18.066,-30.762,-147.949,0
1671211556.134,-25.879,-21.973,-18.555,-27.344,-74.219,0
1671211556.138,2.441,-24.902,-27.832,-30.273,-77.637,0
1671211556.141,0.488,-19.531,-22.949,-17.090,-34.180,0
1671211556.145,-35.645,-16.113,-21.484,-15.137,102.051,0
1671211556.149,-53.223,-17.090,-21.484,-21.484,343.262,0
1671211556.153,-27.832,-19.043,-17.578,-32.227,156.250,0
1671211556.157,0.488,-20.996,-15.625,-40.039,-149.902,0
1671211556.161,-5.859,-22.949,-11.719,-29.297,83.984,0
1671211556.165,-41.992,-21.484,-19.043,-18.555,399.902,0
1671211556.168,-72.266,-14.160,-30.762,-39.551,104.492,0
1671211556.172,-55.176,-14.160,-27.344,-49.316,-179.199,0
1671211556.176,-12.207,-17.090,-25.391,-34.180,-120.605,0
1671211556.180,0.000,-14.160,-27.832,-28.809,-54.688,0
1671211556.184,-32.715,-14.648,-21.973,-27.832,-70.801,0
1671211556.186,-69.824,-18.066,-24.414,-37.598,-68.848,0
1671211556.190,-49.805,-21.973,-33.203,-46.875,-23.926,0
1671211556.194,-5.859,-19.531,-29.297,-44.434,-15.137,0
1671211556.198,9.766,-15.137,-28.320,-31.738,-64.941,0
1671211556.202,-20.996,-19.043,-28.809,-20.508,-42.969,0
1671211556.206,-61.035,-22.949,-25.879,-26.367,167.969,0
1671211556.210,-55.664,-27.344,-23.438,-40.039,199.707,0
1671211556.213,-19.531,-26.367,-26.367,-49.316,-9.766,0
1671211556.217,-9.277,-24.902,-38.574,-56.641,-120.117,0
1671211556.221,-32.715,-21.973,-38.574,-46.875,72.266,0
1671211556.225,-63.477,-20.020,-29.297,-40.527,117.676,0
1671211556.229,-55.664,-18.555,-20.996,-48.340,-152.832,0
1671211556.245,-19.043,-22.461,-21.973,-47.363,-152.344,0
1671211556.249,-2.441,-25.391,-32.715,-31.738,81.055,0
1671211556.253,-24.902,-21.484,-33.203,-19.043,65.430,0
1671211556.257,-58.594,-19.531,-25.879,-19.043,-120.605,0
1671211556.261,-54.199,-17.090,-19.531,-22.461,-76.172,0
1671211556.265,-17.090,-14.648,-22.461,-15.625,249.512,0
1671211556.269,8.301,-11.719,-20.508,-8.789,117.676,0
1671211556.272,-9.277,-12.695,-18.555,-9.277,-87.402,0
1671211556.276,-43.945,-14.648,-20.020,-16.602,-55.664,0
1671211556.280,-51.758,-18.066,-16.602,-17.578,132.812,0
1671211556.284,-20.996,-19.043,-17.090,-27.344,-30.273,0
1671211556.288,12.207,-14.160,-24.414,-30.273,-200.684,0
1671211556.290,7.812,-14.160,-23.438,-22.949,-58.594,0
1671211556.294,-33.203,-13.672,-22.461,-23.438,-41.992,0
1671211556.298,-53.711,-14.160,-24.414,-29.297,-83.496,0
1671211556.302,-28.320,-20.020,-19.531,-36.621,-143.066,0
1671211556.306,6.348,-18.066,-17.578,-26.855,-67.383,0
1671211556.310,-2.441,-13.184,-23.438,-15.137,66.406,0
1671211556.314,-47.363,-15.625,-24.414,-20.020,121.582,0
1671211556.317,-66.406,-19.531,-12.695,-23.926,40.039,0
1671211556.321,-37.109,-19.531,-16.113,-22.949,154.785,0
1671211556.325,-4.883,-19.043,-22.461,-26.367,193.359,0
1671211556.329,-8.789,-17.578,-23.926,-25.879,34.668,0
1671211556.333,-44.434,-21.973,-27.832,-23.926,71.777,0
1671211556.335,-65.918,-21.484,-21.484,-28.809,145.508,0
1671211556.339,-36.621,-15.137,-16.113,-38.086,84.961,0
1671211556.343,0.488,-15.137,-20.996,-41.504,-47.852,0
1671211556.347,7.324,-13.184,-22.461,-27.832,-58.594,0
1671211556.351,-28.320,-19.531,-28.320,-17.578,109.863,0
1671211556.355,-57.129,-21.484,-25.391,-25.879,93.750,0
1671211556.359,-41.992,-24.902,-20.508,-34.668,3.906,0
1671211556.362,0.000,-26.367,-21.484,-28.809,20.020,0
1671211556.366,8.789,-18.066,-24.414,-11.230,238.281,0
1671211556.370,-31.738,-15.137,-18.066,-14.648,41.016,0
1671211556.374,-63.477,-22.949,-14.160,-28.320,-200.684,0
1671211556.378,-50.781,-30.273,-23.926,-33.691,-148.926,0
1671211556.381,-15.625,-27.344,-25.391,-37.109,-178.223,0
1671211556.385,-0.488,-20.508,-22.461,-29.297,-104.004,0
1671211556.389,-23.438,-20.508,-19.531,-19.531,-9.277,0
1671211556.393,-54.688,-19.043,-15.625,-25.879,-60.059,0
1671211556.397,-53.223,-12.207,-15.137,-33.691,-105.469,0
1671211556.401,-11.719,-8.301,-17.090,-32.227,-71.289,0
1671211556.405,10.742,-12.207,-21.973,-36.133,-29.297,0
1671211556.408,-16.602,-13.184,-19.531,-29.297,157.715,0
1671211556.412,-58.594,-12.207,-15.137,-31.250,213.379,0
1671211556.416,-58.594,-10.742,-15.625,-45.898,-73.730,0
1671211556.420,-19.531,-9.766,-27.832,-49.316,-114.258,0
1671211556.424,-5.371,-9.277,-38.574,-46.387,-28.809,0
1671211556.425,-28.809,-15.625,-27.344,-31.738,8.789,0
1671211556.429,-63.477,-18.066,-22.949,-30.762,30.273,0
1671211556.433,-72.266,-17.578,-24.902,-38.086,-41.504,0
1671211556.437,-37.598,-20.508,-20.996,-32.715,106.934,0
1671211556.441,-5.859,-14.160,-12.207,-19.531,35.645,2
1671211556.445,-17.578,-13.672,-17.578,-13.184,-22.461,0
1671211556.449,-45.898,-19.531,-28.809,-20.996,112.793,0
1671211556.452,-51.270,-16.602,-30.273,-21.484,236.816,0
1671211556.456,-21.484,-12.207,-23.438,-21.973,81.055,0
1671211556.460,12.695,-12.695,-21.973,-25.391,-154.785,0
1671211556.464,1.465,-13.184,-23.438,-15.625,-103.516,0
1671211556.468,-39.062,-10.742,-20.996,-13.672,-83.496,0
1671211556.470,-55.664,-13.184,-18.066,-27.344,-132.812,0
1671211556.474,-26.855,-16.113,-20.020,-34.180,-180.664,0
1671211556.478,8.789,-13.672,-23.438,-26.855,-101.562,0
1671211556.482,-2.441,-13.672,-19.043,-24.414,17.090,0
1671211556.486,-44.922,-17.578,-20.996,-26.367,32.715,0
1671211556.490,-65.430,-17.090,-26.855,-43.457,5.371,0
1671211556.494,-41.992,-18.555,-25.879,-54.688,88.867,0
1671211556.497,-8.301,-25.879,-22.949,-40.039,149.414,0
1671211556.501,-8.789,-23.438,-19.043,-33.203,-47.852,0
1671211556.505,-41.992,-18.066,-18.555,-25.879,-108.398,0
1671211556.509,-61.523,-19.043,-19.043,-22.949,19.043,0
1671211556.513,-44.434,-18.555,-20.508,-36.621,-47.363,0
1671211556.515,-4.395,-20.508,-22.949,-39.062,-184.570,0
1671211556.519,11.230,-22.461,-24.414,-29.785,-10.254,0
1671211556.523,-19.043,-17.578,-24.414,-15.625,208.496,0
1671211556.527,-52.246,-21.973,-23.926,-24.414,6.348,0
1671211556.531,-36.621,-24.902,-19.531,-33.203,-173.340,0
1671211556.535,5.371,-14.160,-13.184,-15.625,-46.387,0
1671211556.539,9.766,-14.160,-18.066,-8.789,202.148,0
1671211556.542,-25.391,-19.043,-19.043,-18.555,75.684,0
1671211556.546,-62.988,-22.461,-28.320,-28.809,-144.531,0
1671211556.550,-53.223,-22.949,-24.414,-37.109,-93.750,0
1671211556.554,-3.906,-21.484,-19.043,-33.203,64.941,0
1671211556.558,13.672,-21.484,-24.414,-23.438,-36.133,0
1671211556.562,-20.996,-18.066,-18.066,-18.066,-119.141,0
1671211556.566,-56.152,-17.090,-15.137,-16.602,-14.160,0
1671211556.570,-58.594,-25.391,-26.367,-25.391,-13.184,0
1671211556.574,-26.367,-25.391,-32.715,-29.785,-157.227,0
1671211556.578,1.465,-18.555,-20.996,-24.902,-126.465,0
1671211556.582,-19.531,-18.555,-19.043,-21.484,40.527,0
1671211556.586,-57.617,-15.625,-30.762,-23.438,63.477,0
1671211556.589,-62.012,-18.066,-31.738,-36.621,-41.992,0
1671211556.593,-20.508,-17.090,-16.602,-38.086,-159.180,0
1671211556.597,15.625,-15.137,-20.996,-21.973,-31.738,0
1671211556.601,-9.277,-13.184,-28.809,-14.160,70.801,0
1671211556.605,-59.082,-13.672,-21.484,-26.855,-112.305,0
1671211556.620,-64.453,-18.066,-17.578,-34.180,-104.492,0
1671211556.624,-33.203,-19.531,-24.414,-34.668,32.715,0
1671211556.628,-6.836,-18.066,-28.809,-32.227,7.812,0
1671211556.632,-17.578,-15.625,-26.855,-23.926,-73.242,0
1671211556.636,-55.664,-19.043,-29.785,-31.738,-87.402,0
1671211556.640,-72.266,-27.344,-33.691,-33.203,282.227,0
1671211556.644,-42.969,-22.949,-32.715,-34.180,259.766,0
1671211556.647,-9.766,-18.066,-31.738,-42.480,-118.652,0
1671211556.651,-12.695,-16.602,-30.762,-31.250,-95.215,0
1671211556.655,-42.969,-15.625,-24.902,-26.855,27.344,0
1671211556.659,-61.523,-19.531,-25.391,-34.668,-50.781,0
1671211556.663,-35.156,-23.926,-30.273,-37.598,-171.387,0
1671211556.665,-0.488,-28.320,-37.109,-32.715,-146.484,0
1671211556.669,-9.277,-29.785,-39.062,-25.391,-41.504,0
1671211556.673,-49.805,-33.691,-33.203,-27.344,-70.801,0
1671211556.677,-68.359,-36.133,-30.273,-37.109,-75.195,0
1671211556.681,-39.062,-24.902,-29.297,-42.480,62.012,0
1671211556.685,6.348,-18.555,-21.484,-35.156,37.598,0
1671211556.689,8.789,-23.438,-20.996,-29.297,21.484,0
1671211556.692,-30.762,-26.367,-29.297,-29.785,18.066,0
1671211556.696,-59.082,-22.949,-24.414,-24.902,43.945,0
1671211556.700,-42.480,-17.578,-15.625,-20.508,207.031,0
1671211556.704,2.930,-10.254,-16.602,-20.996,50.781,0
1671211556.708,10.742,-7.812,-20.508,-22.461,-72.754,0
1671211556.710,-30.762,-10.742,-13.672,-19.531,0.977,0
1671211556.714,-63.965,-14.160,-16.602,-21.973,-10.254,0
1671211556.718,-54.199,-14.160,-31.250,-38.086,-117.188,0
1671211556.722,-13.672,-15.137,-35.645,-38.574,-121.582,0
1671211556.726,6.836,-15.137,-30.273,-26.367,128.906,0
1671211556.730,-25.879,-9.766,-26.855,-24.414,100.098,0
1671211556.734,-62.500,-9.766,-23.926,-33.203,-6.348,0
1671211556.737,-53.711,-13.184,-19.531,-39.062,62.012,0
1671211556.741,-20.508,-19.531,-23.926,-32.715,233.887,0
1671211556.745,-8.789,-21.484,-22.949,-37.109,152.344,0
1671211556.749,-29.297,-17.090,-11.230,-40.527,-31.250,0
1671211556.753,-57.129,-15.137,-13.184,-33.691,-45.898,0
1671211556.755,-62.012,-13.672,-23.926,-45.410,-110.352,0
1671211556.759,-26.855,-8.789,-27.344,-48.340,-225.586,0
1671211556.763,-5.859,-10.254,-31.250,-44.434,-207.031,0
1671211556.767,-24.414,-13.184,-23.438,-37.109,-72.266,0
1671211556.771,-57.617,-9.277,-14.648,-36.133,-41.504,0
1671211556.775,-71.777,-11.230,-22.949,-49.805,17.578,0
1671211556.779,-42.969,-11.230,-23.926,-50.293,43.945,0
1671211556.782,-2.441,-8.301,-19.043,-30.762,121.094,0
1671211556.786,-14.160,-9.277,-18.555,-22.461,174.805,0
1671211556.790,-62.012,-10.742,-19.531,-31.738,-25.879,0
1671211556.794,-61.523,-14.648,-23.438,-32.715,-35.156,0
1671211556.798,-18.555,-20.020,-21.484,-20.996,62.500,0
1671211556.800,-1.465,-15.625,-16.113,-27.344,-32.715,0
1671211556.804,-21.484,-9.766,-24.414,-45.410,-97.168,0
1671211556.808,-53.711,-10.254,-25.391,-38.574,-52.246,0
1671211556.812,-76.660,-14.160,-23.926,-37.598,104.492,0
1671211556.816,-53.223,-13.184,-20.020,-47.852,21.484,0
1671211556.820,-7.812,-12.695,-13.672,-42.480,-74.707,0
1671211556.824,-11.230,-15.137,-18.066,-29.297,56.152,0
1671211556.827,-54.199,-19.531,-17.090,-17.090,268.066,0
1671211556.831,-72.266,-23.438,-21.973,-29.785,52.246,0
1671211556.835,-39.062,-18.555,-20.996,-40.039,-181.641,0
1671211556.839,0.977,-15.137,-20.020,-33.203,-101.562,0
1671211556.843,-0.488,-15.137,-28.809,-31.738,-28.320,0
1671211556.846,-32.715,-16.602,-26.855,-28.809,-12.207,0
1671211556.850,-54.199,-25.879,-19.531,-28.809,-28.809,0
1671211556.854,-34.668,-22.461,-15.625,-36.133,-17.578,0
1671211556.858,-4.395,-10.742,-22.461,-45.410,-15.137,0
1671211556.862,-0.977,-12.207,-27.832,-36.621,-54.199,0
1671211556.866,-32.715,-15.137,-24.902,-27.832,8.301,0
1671211556.870,-58.105,-8.301,-18.555,-29.785,252.441,0
1671211556.873,-46.387,-11.719,-16.113,-35.645,219.238,0
1671211556.877,-14.648,-19.531,-26.855,-44.434,-143.066,0
1671211556.881,-4.883,-20.020,-32.715,-38.086,-173.340,0
1671211556.885,-35.156,-21.973,-22.949,-33.203,-51.270,0
1671211556.889,-60.059,-23.926,-17.578,-39.551,-62.500,0
1671211556.890,-45.410,-17.578,-27.832,-51.758,-177.734,0
1671211556.894,-10.254,-13.184,-30.762,-52.246,-144.043,0
1671211556.898,7.812,-17.090,-27.344,-38.086,75.195,0
1671211556.902,-23.438,-16.113,-25.879,-38.574,-12.695,0
1671211556.906,-61.523,-18.066,-30.762,-50.293,-133.301,0
1671211556.910,-58.105,-26.367,-37.109,-53.223,20.996,0
1671211556.914,-19.043,-23.926,-24.902,-36.133,346.191,0
1671211556.917,6.348,-18.066,-15.625,-29.297,227.051,0
1671211556.921,-22.461,-17.090,-24.414,-29.297,-109.863,0
1671211556.925,-61.523,-15.625,-29.297,-27.344,-115.723,0
1671211556.929,-60.059,-23.926,-26.855,-34.180,-93.750,0
1671211556.933,-24.902,-21.973,-27.344,-39.551,-177.246,0
1671211556.936,2.441,-20.020,-26.367,-31.250,-170.898,0
1671211556.940,-9.766,-23.926,-12.207,-22.461,-72.754,0
1671211556.944,-45.410,-20.508,-10.254,-23.926,-39.062,0
1671211556.948,-60.547,-20.508,-21.484,-29.297,-103.027,0
1671211556.952,-31.250,-15.137,-23.438,-27.344,-114.746,0
1671211556.956,2.930,-14.160,-25.391,-18.066,15.137,0
1671211556.960,-21.484,-18.066,-25.391,-18.555,134.766,0
1671211556.963,-63.965,-18.555,-26.855,-30.273,64.941,0
1671211556.967,-63.477,-19.531,-19.531,-40.039,-83.984,0
1671211556.971,-28.320,-19.043,-15.625,-35.156,52.246,0
1671211556.975,-1.953,-16.113,-23.438,-29.297,174.805,0
1671211556.979,-15.137,-16.113,-25.879,-28.809,-27.344,0
1671211556.995,-51.270,-18.066,-24.902,-32.715,-17.578,0
1671211556.999,-66.895,-20.020,-25.391,-41.992,63.477,0
1671211557.003,-40.039,-22.949,-20.020,-42.969,-70.312,0
1671211557.007,-1.465,-20.508,-13.672,-27.832,-178.223,0
1671211557.011,-1.953,-16.602,-20.020,-16.113,-62.012,0
1671211557.015,-36.133,-17.578,-14.648,-7.812,314.941,0
1671211557.019,-57.617,-16.113,-13.672,-19.043,196.777,0
1671211557.022,-37.598,-12.695,-21.973,-28.809,-151.855,0
1671211557.026,-2.930,-13.672,-23.926,-23.926,-125.488,0
1671211557.030,1.465,-13.184,-23.438,-10.742,90.332,0
1671211557.034,-29.297,-15.137,-19.531,-5.859,49.316,0
1671211557.038,-56.152,-14.648,-20.508,-19.043,-113.281,0
1671211557.040,-36.621,-16.113,-22.461,-26.367,-89.844,0
1671211557.044,6.348,-20.996,-20.996,-20.996,-8.789,0
1671211557.048,16.113,-19.043,-22.461,-18.066,-13.672,0
1671211557.052,-16.602,-16.602,-24.902,-19.531,-48.340,0
1671211557.056,-55.664,-25.391,-32.227,-33.203,-17.090,0
1671211557.060,-54.688,-36.133,-34.668,-40.527,53.711,0
1671211557.064,-15.137,-32.227,-26.855,-29.297,41.992,0
1671211557.067,5.371,-19.531,-19.531,-13.672,7.812,0
1671211557.071,-26.367,-25.391,-26.855,-11.230,164.062,0
1671211557.075,-65.918,-30.762,-33.203,-22.949,174.805,0
1671211557.079,-62.012,-21.973,-28.320,-41.016,-94.238,0
1671211557.083,-17.090,-20.020,-14.160,-40.527,-145.020,0
1671211557.086,8.301,-25.879,-15.137,-29.785,-83.008,0
1671211557.090,-11.719,-25.879,-13.672,-22.461,38.086,0
1671211557.094,-51.270,-25.391,-17.090,-28.809,20.996,0
1671211557.098,-56.152,-22.461,-26.367,-40.527,-95.703,0
1671211557.102,-7.812,-24.902,-22.949,-34.180,104.492,0
1671211557.106,20.996,-22.461,-15.137,-30.273,198.242,0
1671211557.110,-6.348,-15.625,-9.766,-27.344,8.789,0
1671211557.113,-56.641,-26.367,-14.648,-31.250,0.977,0
1671211557.117,-66.406,-32.715,-24.414,-35.645,173.828,0
1671211557.121,-29.785,-25.879,-30.762,-46.387,20.508,0
1671211557.125,4.883,-20.508,-25.391,-42.969,-91.309,0
1671211557.129,-8.789,-20.996,-20.996,-31.250,-62.012,0
1671211557.130,-45.898,-20.508,-15.625,-29.785,-80.566,0
1671211557.134,-54.199,-16.602,-13.672,-32.227,-125.977,0
1671211557.138,-31.250,-20.020,-26.367,-41.992,-138.184,0
1671211557.142,-5.371,-27.344,-27.832,-38.574,-65.918,0
1671211557.146,-14.648,-25.391,-23.926,-25.391,-24.902,0
1671211557.150,-52.734,-19.531,-22.461,-25.391,-35.645,0
1671211557.154,-66.406,-20.020,-29.297,-37.109,-64.941,0
1671211557.157,-28.809,-20.996,-25.391,-31.250,33.691,0
1671211557.161,15.137,-14.160,-12.695,-10.742,238.770,0
1671211557.165,6.348,-12.695,-16.113,-16.113,19.043,0
1671211557.169,-33.691,-21.973,-17.090,-19.043,-123.535,0
1671211557.173,-59.570,-29.297,-20.996,-28.809,-20.508,0
1671211557.175,-42.969,-28.320,-27.832,-42.480,-24.414,0
1671211557.179,-9.277,-29.785,-28.809,-38.086,-77.148,0
1671211557.183,-7.812,-30.273,-22.461,-25.391,-63.477,0
1671211557.187,-42.480,-26.367,-14.160,-16.113,120.117,0
1671211557.191,-70.801,-19.043,-16.602,-30.273,20.508,0
1671211557.195,-53.223,-18.555,-26.367,-43.945,-90.332,0
1671211557.199,-18.066,-22.461,-28.809,-42.480,-20.508,0
1671211557.202,-7.324,-23.926,-29.785,-25.391,302.246,0
1671211557.206,-41.504,-24.414,-34.180,-29.297,205.566,0
1671211557.210,-80.078,-22.949,-38.086,-45.410,-129.883,0
1671211557.214,-63.477,-22.949,-26.367,-47.363,-123.535,0
1671211557.218,-19.043,-30.273,-20.508,-42.480,-101.562,0
1671211557.220,-13.672,-32.227,-29.297,-35.156,-143.066,0
1671211557.224,-45.410,-28.809,-28.320,-36.133,-174.805,1
1671211557.228,-74.219,-28.320,-28.809,-39.062,-127.441,0
1671211557.232,-64.453,-27.344,-29.785,-44.922,-144.043,0
1671211557.236,-24.902,-25.391,-24.414,-46.387,-183.105,0
1671211557.240,-2.441,-24.414,-19.531,-32.715,-134.277,0
1671211557.244,-18.555,-23.926,-12.207,-11.719,90.820,0
1671211557.247,-55.664,-28.809,-24.414,-21.484,219.238,0
1671211557.251,-60.547,-29.297,-39.551,-43.945,-104.980,0
1671211557.255,-15.625,-21.973,-32.715,-41.992,-187.500,0
1671211557.259,9.277,-19.531,-30.762,-26.367,26.855,0
1671211557.263,-14.160,-18.066,-24.414,-16.602,-70.801,0
1671211557.265,-48.340,-19.531,-21.484,-27.344,-132.812,0
1671211557.269,-56.152,-23.438,-20.020,-38.086,27.344,0
1671211557.273,-18.066,-22.461,-11.719,-26.367,133.789,0
1671211557.277,3.906,-30.273,-20.508,-24.414,49.805,0
1671211557.281,-18.066,-28.320,-23.438,-23.438,-55.664,0
1671211557.285,-51.270,-20.996,-25.879,-18.555,49.805,0
1671211557.289,-59.082,-21.484,-32.227,-25.391,291.016,0
1671211557.292,-28.320,-19.043,-29.297,-35.156,41.504,0
1671211557.296,-0.977,-17.090,-23.438,-35.645,-123.047,0
1671211557.300,-16.113,-16.602,-19.531,-29.297,-53.223,0
1671211557.304,-59.570,-17.578,-23.926,-35.156,-68.359,0
1671211557.308,-71.777,-18.066,-23.926,-46.387,-136.230,0
1671211557.312,-41.504,-16.602,-28.320,-57.617,-142.578,0
1671211557.316,-6.348,-16.602,-21.484,-51.270,-29.785,0
1671211557.320,-11.719,-21.973,-18.555,-40.039,-37.109,0
1671211557.324,-49.805,-18.555,-23.926,-50.293,-131.836,0
1671211557.328,-64.453,-12.207,-17.578,-54.199,-105.957,0
1671211557.332,-40.527,-14.160,-21.484,-51.758,20.020,0
1671211557.336,-8.789,-9.277,-23.926,-45.410,132.324,0
1671211557.339,-5.859,-6.836,-18.555,-38.574,99.609,0
1671211557.343,-42.480,-17.090,-15.625,-39.551,45.410,0
1671211557.347,-67.383,-23.926,-20.996,-41.992,136.230,0
1671211557.351,-46.387,-20.996,-27.832,-46.387,83.008,0
1671211557.355,-3.906,-18.066,-20.020,-40.527,-120.605,0
1671211557.370,0.977,-15.625,-22.461,-32.715,-30.273,0
1671211557.374,-31.738,-14.648,-23.926,-26.855,81.055,0
1671211557.378,-60.059,-13.184,-21.973,-34.180,-22.949,0
1671211557.382,-49.805,-16.113,-29.785,-46.875,-88.379,0
