timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211865.983,-27.832,-9.277,-26.855,-15.625,-91.309,0
1671211865.987,-42.969,-14.160,-33.203,-20.508,57.617,0
1671211865.991,-34.180,-6.836,-29.297,-16.113,25.879,0
1671211865.994,-19.043,-15.137,-28.320,-14.648,-79.590,0
1671211865.998,-20.020,-21.484,-24.902,-11.230,-2.930,0
1671211866.002,-42.969,-18.066,-24.902,-5.371,254.395,0
1671211866.006,-59.082,-17.578,-23.438,-10.254,136.230,0
1671211866.010,-53.223,-23.438,-28.320,-25.391,-182.129,0
1671211866.010,-25.879,-19.043,-31.250,-23.926,-181.641,0
1671211866.014,-13.672,-13.184,-28.809,-18.066,-86.426,0
1671211866.018,-29.785,-15.625,-27.832,-10.742,-46.875,0
1671211866.022,-50.293,-18.555,-30.273,-8.789,-50.781,0
1671211866.026,-50.293,-24.902,-28.809,-15.625,-50.293,0
1671211866.030,-22.461,-18.066,-20.020,-15.137,-16.602,0
1671211866.034,-10.254,-16.113,-20.996,-14.160,-22.949,0
1671211866.037,-26.367,-20.508,-27.344,-18.066,-1.953,0
1671211866.041,-46.875,-21.973,-28.809,-18.066,72.266,0
1671211866.045,-50.293,-21.973,-22.949,-10.742,275.879,0
1671211866.049,-24.414,-14.648,-21.484,-14.648,91.797,0
1671211866.053,-11.719,-19.531,-26.367,-22.461,-105.469,0
1671211866.057,-27.832,-25.391,-22.949,-19.043,64.941,0
1671211866.061,-47.852,-15.137,-24.414,-19.531,75.195,0
1671211866.065,-51.758,-12.695,-22.949,-29.785,-101.074,0
1671211866.069,-33.691,-15.137,-18.066,-28.320,-172.852,0
1671211866.073,-11.230,-11.719,-22.461,-17.578,-122.070,0
1671211866.077,-14.648,-19.531,-21.973,-10.742,-51.758,0
1671211866.081,-37.109,-25.879,-22.949,-16.113,-79.102,0
1671211866.084,-45.410,-21.484,-21.973,-24.414,-111.328,0
1671211866.088,-33.203,-18.555,-19.043,-18.066,135.254,0
1671211866.092,-14.160,-13.672,-13.184,-15.137,73.242,0
1671211866.096,-12.207,-12.207,-15.625,-23.438,-110.352,0
1671211866.100,-37.109,-15.137,-20.508,-22.949,-49.805,0
1671211866.101,-50.781,-14.648,-18.555,-24.902,-41.016,0
1671211866.105,-35.645,-20.020,-21.973,-27.344,-79.102,0
1671211866.109,-24.414,-23.438,-24.414,-30.273,-77.637,0
1671211866.113,-29.785,-18.066,-20.996,-33.203,-34.668,0
1671211866.117,-43.945,-23.438,-16.602,-29.785,-11.719,0
1671211866.121,-50.293,-21.484,-19.043,-31.738,-35.645,0
1671211866.125,-41.016,-16.602,-28.320,-35.156,-31.250,0
1671211866.128,-19.043,-16.113,-24.902,-23.438,68.848,0
1671211866.132,-9.766,-19.043,-21.973,-3.418,358.887,0
1671211866.136,-40.039,-18.066,-27.832,-16.602,210.938,0
1671211866.140,-61.035,-13.184,-19.043,-26.367,-76.660,0
1671211866.144,-43.945,-14.648,-18.066,-20.508,-101.562,0
1671211866.147,-18.555,-13.184,-28.809,-24.902,-184.082,0
1671211866.151,-16.113,-18.555,-31.250,-23.926,-189.453,0
1671211866.155,-31.250,-19.043,-24.414,-10.254,-110.840,0
1671211866.159,-40.039,-12.695,-19.043,-10.742,-96.191,0
1671211866.163,-37.109,-20.996,-29.297,-27.832,-96.191,0
1671211866.167,-20.020,-30.273,-31.738,-27.344,-135.742,0
1671211866.171,-9.277,-24.902,-22.461,-24.902,-80.078,0
1671211866.174,-26.367,-19.043,-22.949,-16.113,232.422,0
1671211866.178,-48.340,-19.531,-24.902,-13.184,261.719,0
1671211866.182,-43.457,-19.043,-20.996,-21.484,-94.727,0
1671211866.186,-16.113,-15.625,-20.020,-15.137,-161.621,0
1671211866.190,-7.324,-20.996,-21.973,-19.043,-85.449,0
1671211866.190,-28.320,-22.949,-25.391,-26.367,-58.594,0
1671211866.194,-44.434,-20.508,-23.438,-22.461,-26.367,0
1671211866.198,-39.062,-19.531,-21.484,-25.391,-20.996,0
1671211866.202,-20.020,-17.578,-20.020,-30.762,-44.434,0
1671211866.206,-4.883,-22.949,-14.160,-22.949,-30.273,0
1671211866.210,-18.066,-27.344,-16.113,-17.578,58.105,0
1671211866.214,-41.992,-21.973,-18.555,-11.719,177.734,0
1671211866.217,-39.551,-19.531,-8.301,-5.371,425.293,0
1671211866.221,-27.344,-22.461,-20.020,-23.438,257.812,0
1671211866.225,-10.742,-18.066,-32.227,-22.949,-63.965,0
1671211866.229,-11.230,-14.648,-20.020,-7.324,6.836,0
1671211866.233,-35.156,-14.160,-13.184,-7.812,74.707,0
1671211866.250,-46.387,-13.184,-23.926,-17.090,-99.609,0
1671211866.254,-24.902,-13.184,-26.855,-19.043,-182.617,0
1671211866.258,-0.977,-19.043,-24.902,-14.160,-107.422,0
1671211866.262,-8.789,-21.484,-26.855,-8.789,-97.168,0
1671211866.266,-34.668,-14.648,-28.320,-11.719,-85.938,0
1671211866.270,-44.434,-15.625,-23.438,-22.461,16.602,0
1671211866.274,-26.367,-19.043,-16.602,-13.184,238.770,0
1671211866.277,-11.719,-16.113,-20.996,-11.719,137.695,0
1671211866.281,-17.578,-17.578,-23.926,-17.578,-109.375,0
1671211866.285,-30.273,-18.066,-19.043,-9.277,-116.211,0
1671211866.289,-37.109,-15.625,-14.648,-9.277,-71.289,0
1671211866.293,-32.227,-17.578,-19.531,-19.043,-56.152,0
1671211866.281,-14.648,-15.625,-23.438,-21.484,-125.000,0
1671211866.285,-10.742,-12.207,-19.043,-13.672,-77.148,0
1671211866.289,-35.645,-14.160,-9.766,-8.789,-4.395,0
1671211866.293,-50.293,-15.625,-10.742,-17.090,-79.102,0
1671211866.297,-41.992,-19.043,-20.996,-18.066,-146.484,0
1671211866.301,-18.066,-20.508,-16.602,-8.789,-30.762,0
1671211866.305,-14.160,-19.043,-10.254,-4.395,101.562,0
1671211866.308,-32.227,-20.508,-15.137,-13.672,-9.766,0
1671211866.312,-41.016,-14.648,-10.254,-15.137,-108.887,0
1671211866.316,-33.691,-14.160,-14.160,-17.578,-18.555,0
1671211866.320,-18.555,-20.020,-23.926,-14.160,143.066,0
1671211866.324,-14.648,-14.160,-21.973,-12.207,-53.711,0
1671211866.343,-30.762,-13.184,-21.973,-12.207,-105.469,0
1671211866.347,-49.316,-18.066,-20.508,-17.578,-10.742,0
1671211866.351,-42.969,-20.020,-20.020,-25.391,-45.898,0
1671211866.355,-24.902,-20.996,-14.160,-29.785,-138.184,0
1671211866.359,-19.531,-24.902,-14.648,-28.809,-135.742,0
1671211866.363,-33.203,-21.973,-18.066,-15.625,231.934,0
1671211866.367,-54.199,-24.414,-15.625,-14.648,289.062,0
1671211866.370,-52.734,-24.414,-10.254,-26.367,-55.176,0
1671211866.374,-36.133,-25.879,-9.766,-27.832,-100.098,0
1671211866.378,-29.297,-29.297,-18.066,-23.438,46.875,0
1671211866.382,-39.551,-26.855,-16.113,-21.484,-11.719,0
1671211866.386,-57.129,-26.855,-4.395,-19.531,-76.660,0
1671211866.385,-52.734,-27.832,-8.789,-18.066,-75.684,0
1671211866.389,-25.391,-24.414,-20.996,-25.879,-34.668,0
1671211866.393,-14.648,-16.602,-17.090,-20.996,-42.480,0
1671211866.397,-25.391,-17.090,-11.230,-9.277,-92.285,2
1671211866.401,-38.086,-16.602,-14.160,-12.207,-30.273,0
1671211866.405,-50.293,-20.996,-20.508,-22.949,20.996,0
1671211866.409,-46.387,-23.926,-25.391,-29.297,-0.488,0
1671211866.412,-20.020,-16.602,-22.461,-26.855,-17.090,0
1671211866.416,-21.484,-16.602,-16.602,-20.508,131.348,0
1671211866.420,-54.199,-22.461,-15.625,-15.625,413.086,0
1671211866.424,-72.266,-23.926,-19.531,-26.855,226.562,0
1671211866.428,-54.199,-22.461,-26.855,-35.645,-109.863,0
1671211866.432,-33.691,-18.555,-27.344,-32.227,-53.223,0
1671211866.436,-33.203,-15.137,-25.391,-29.785,-66.406,0
1671211866.440,-43.945,-12.695,-26.367,-23.438,-129.395,0
1671211866.444,-55.176,-11.230,-22.949,-23.926,-150.391,0
1671211866.448,-44.434,-9.766,-18.066,-28.809,-122.070,0
1671211866.452,-21.484,-8.789,-17.090,-27.344,-34.180,0
1671211866.456,-19.043,-14.648,-11.719,-21.484,-49.316,0
1671211866.459,-37.109,-13.672,-9.277,-15.137,-46.387,0
1671211866.463,-56.641,-16.602,-18.066,-14.648,227.051,0
1671211866.467,-56.152,-16.113,-24.414,-20.996,198.730,0
1671211866.471,-31.250,-9.277,-17.090,-20.508,-124.023,0
1671211866.475,-15.137,-9.766,-9.277,-15.625,-127.441,0
1671211866.475,-37.598,-15.137,-14.648,-15.625,-74.219,0
1671211866.479,-62.988,-16.113,-18.555,-19.043,-77.637,0
1671211866.483,-51.758,-17.578,-18.066,-20.996,-151.367,0
1671211866.487,-25.879,-20.508,-18.555,-18.066,-134.766,0
1671211866.491,-16.602,-22.949,-15.625,-17.578,-62.012,0
1671211866.495,-34.668,-21.973,-13.672,-15.137,-31.738,0
1671211866.499,-52.246,-19.043,-19.531,-17.090,-5.859,0
1671211866.502,-49.805,-23.926,-26.367,-19.043,118.652,0
1671211866.506,-31.250,-24.414,-25.391,-15.137,261.719,0
1671211866.510,-20.020,-19.043,-23.438,-17.090,7.812,0
1671211866.514,-21.484,-19.043,-23.438,-13.672,-149.414,0
1671211866.518,-36.621,-18.555,-25.391,-15.137,19.043,0
1671211866.522,-46.875,-14.160,-24.902,-21.484,-64.941,0
1671211866.526,-24.902,-7.324,-18.066,-19.531,-188.965,0
1671211866.530,-6.348,-5.859,-15.625,-16.113,-76.660,0
1671211866.534,-17.578,-9.277,-15.625,-9.766,43.457,0
1671211866.538,-45.898,-15.137,-25.391,-15.137,-9.766,0
1671211866.542,-55.664,-18.066,-22.461,-27.344,-62.988,0
1671211866.546,-32.227,-20.996,-16.602,-22.949,-23.438,0
1671211866.549,-8.301,-21.484,-16.113,-5.859,197.754,0
1671211866.553,-14.160,-18.066,-15.137,-6.348,166.504,0
1671211866.557,-36.621,-14.648,-14.160,-8.301,-82.520,0
1671211866.561,-45.898,-12.695,-10.742,-10.742,-91.309,0
1671211866.565,-34.668,-17.090,-20.020,-17.090,-79.590,0
1671211866.566,-17.578,-22.949,-29.297,-17.578,-124.023,0
1671211866.570,-20.508,-16.113,-24.414,-20.996,-91.309,0
1671211866.574,-39.062,-12.695,-16.113,-16.113,-53.711,0
1671211866.578,-51.270,-14.648,-11.719,-17.090,-96.191,0
1671211866.582,-41.504,-13.672,-12.207,-25.391,-164.062,0
1671211866.586,-17.578,-10.742,-23.438,-24.902,-98.633,0
1671211866.590,-18.555,-12.695,-28.809,-18.555,124.512,0
1671211866.593,-39.062,-13.672,-13.184,-4.883,520.996,0
1671211866.597,-44.922,-9.766,-12.207,-9.766,282.227,0
1671211866.601,-36.621,-10.254,-23.926,-18.555,-119.141,0
1671211866.605,-18.555,-12.695,-17.090,-14.160,-43.457,0
1671211866.609,-15.137,-23.926,-17.090,-12.695,-19.043,0
1671211866.625,-36.621,-28.320,-23.438,-11.230,-86.426,0
1671211866.629,-51.270,-28.809,-22.461,-13.184,-51.758,0
1671211866.633,-45.898,-26.855,-11.719,-16.113,-20.996,0
1671211866.637,-25.391,-18.066,-5.859,-21.484,-93.750,0
1671211866.641,-15.625,-17.578,-16.113,-18.066,-127.441,0
1671211866.645,-40.527,-21.484,-19.043,-19.043,-74.219,0
1671211866.649,-63.477,-22.461,-20.508,-15.137,295.898,0
1671211866.652,-51.270,-19.531,-24.902,-11.719,347.656,0
1671211866.656,-29.297,-21.973,-25.391,-15.137,-75.195,0
1671211866.660,-20.020,-25.879,-27.832,-13.672,-133.789,0
1671211866.664,-34.180,-23.926,-16.113,-14.160,-62.012,0
1671211866.668,-51.270,-19.043,-0.488,-11.230,-99.121,0
1671211866.655,-51.758,-14.648,-12.207,-17.578,-136.719,0
1671211866.659,-29.785,-18.066,-22.461,-18.555,-153.809,0
1671211866.663,-10.254,-20.996,-17.578,-11.719,-89.844,0
1671211866.667,-25.879,-20.996,-15.625,-19.531,-52.734,0
1671211866.671,-45.410,-20.020,-20.508,-33.203,-87.402,0
1671211866.675,-45.410,-22.949,-22.949,-27.832,58.105,0
1671211866.679,-32.715,-21.973,-16.113,-20.020,187.012,0
1671211866.682,-13.672,-14.160,-8.789,-16.602,55.664,0
1671211866.686,-20.508,-15.625,-10.742,-13.184,-51.758,0
1671211866.690,-43.457,-20.508,-14.160,-5.859,30.762,0
1671211866.694,-50.781,-19.043,-13.672,0.488,267.578,0
1671211866.698,-29.785,-17.578,-17.090,-13.672,40.039,0
1671211866.716,-13.184,-20.508,-15.625,-14.160,-137.207,0
1671211866.720,-18.066,-16.602,-4.883,-4.395,-56.641,0
1671211866.724,-35.156,-13.184,-8.301,-4.883,-105.469,0
1671211866.728,-47.852,-15.625,-12.207,-17.578,-161.621,0
1671211866.732,-25.879,-20.508,-11.719,-18.066,-114.746,0
1671211866.736,-9.277,-25.879,-11.719,-14.160,64.941,0
1671211866.740,-20.508,-24.414,-16.602,-17.578,77.148,0
1671211866.743,-37.109,-18.555,-17.578,-17.090,-61.035,0
1671211866.747,-49.316,-19.043,-13.184,-15.625,-98.145,0
1671211866.751,-34.180,-19.043,-17.578,-7.812,78.125,0
1671211866.755,-16.602,-20.508,-25.391,-10.254,82.031,0
1671211866.759,-15.137,-21.484,-28.320,-11.230,-63.477,0
1671211866.760,-28.320,-20.996,-29.785,-9.766,-92.773,0
1671211866.764,-48.340,-19.043,-24.902,-9.277,-4.395,0
1671211866.768,-37.109,-17.090,-17.090,-8.789,-42.969,0
1671211866.772,-5.371,-18.555,-17.090,-11.719,-136.230,0
1671211866.776,1.465,-20.508,-18.066,-12.207,-127.930,0
1671211866.780,-20.508,-21.484,-20.996,-10.742,24.902,0
1671211866.784,-41.016,-22.461,-21.484,-9.277,12.207,0
1671211866.787,-36.133,-18.555,-18.555,-17.090,-114.258,0
1671211866.791,-14.648,-21.484,-17.090,-19.043,-20.996,0
1671211866.795,-7.324,-24.414,-16.113,-4.883,295.410,0
1671211866.799,-27.832,-20.020,-26.855,-17.090,90.820,0
1671211866.803,-48.828,-17.578,-25.391,-24.414,-87.891,0
1671211866.808,-45.898,-19.043,-19.043,-22.949,-48.340,0
1671211866.812,-16.113,-22.461,-21.973,-22.461,-62.500,0
1671211866.816,2.930,-19.531,-20.508,-16.602,-3.906,0
1671211866.820,-11.230,-14.648,-19.531,-19.043,-37.109,0
1671211866.824,-38.574,-16.602,-16.602,-16.602,19.531,0
1671211866.828,-46.387,-24.414,-15.625,-23.438,-50.293,0
1671211866.832,-23.438,-17.578,-15.137,-25.879,-208.008,0
1671211866.835,-3.418,-14.160,-13.184,-14.648,-155.762,0
1671211866.839,-12.695,-19.531,-20.020,-1.465,147.949,0
1671211866.843,-35.645,-21.973,-27.344,-4.395,90.820,0
1671211866.847,-37.109,-20.020,-26.855,-12.207,-134.277,0
1671211866.851,-16.113,-14.648,-19.043,-6.836,-105.469,0
1671211866.850,0.977,-12.207,-14.648,-4.883,-82.520,0
1671211866.854,-5.371,-7.324,-13.184,-3.906,-79.590,0
1671211866.858,-28.809,-6.348,-13.672,-3.906,-69.336,0
1671211866.862,-42.480,-16.602,-20.508,-14.160,-96.191,0
1671211866.866,-30.762,-20.508,-20.020,-24.902,-98.145,0
1671211866.870,-7.324,-17.578,-19.531,-19.531,-33.203,0
1671211866.874,-3.906,-14.648,-18.066,-11.719,-4.883,0
1671211866.877,-21.973,-14.648,-19.531,-9.766,139.160,0
1671211866.881,-26.855,-14.160,-24.414,-2.930,405.273,0
1671211866.885,-17.578,-13.672,-22.949,-11.230,244.629,0
1671211866.889,-0.977,-12.207,-17.578,-16.113,-72.266,0
1671211866.893,0.488,-15.625,-18.066,-9.277,-35.645,0
1671211866.897,-25.879,-25.391,-25.391,-15.625,-50.781,0
1671211866.901,-42.480,-22.949,-23.926,-19.043,-111.816,0
1671211866.905,-30.762,-18.555,-24.414,-18.066,-83.496,0
1671211866.909,-10.254,-18.555,-28.809,-16.602,-20.996,0
1671211866.913,-12.695,-14.648,-31.250,-19.043,-5.859,0
1671211866.917,-30.762,-19.531,-28.809,-20.508,-1.465,0
1671211866.921,-41.504,-23.438,-20.508,-18.555,51.270,0
1671211866.924,-28.320,-18.555,-19.043,-12.207,276.855,0
1671211866.928,-14.160,-19.531,-11.719,-6.836,165.527,0
1671211866.932,-18.066,-20.020,-9.766,-8.301,-185.059,0
1671211866.936,-41.016,-19.043,-21.973,-16.602,-192.383,0
1671211866.940,-54.199,-19.531,-29.785,-28.320,-120.605,0
1671211866.940,-44.434,-21.484,-25.391,-24.902,-139.160,0
1671211866.944,-23.926,-23.926,-23.438,-26.367,-156.250,0
1671211866.948,-10.742,-24.414,-20.508,-24.902,-83.984,0
1671211866.952,-33.691,-20.508,-15.137,-21.484,-45.410,0
1671211866.956,-49.316,-12.207,-9.766,-20.996,-31.250,0
1671211866.960,-39.551,-12.207,-8.789,-26.367,-7.324,0
1671211866.964,-20.020,-11.230,-18.066,-22.461,34.180,0
1671211866.967,-7.812,-10.742,-26.855,-9.766,346.191,0
1671211866.971,-28.809,-16.113,-22.949,-14.648,178.711,0
1671211866.975,-52.734,-17.090,-19.043,-27.832,-137.207,0
1671211866.979,-54.688,-19.531,-19.531,-34.180,-0.977,0
1671211866.983,-31.250,-20.020,-15.625,-31.250,34.180,0
1671211867.000,-18.555,-17.090,-16.602,-34.668,-144.043,0
1671211867.004,-29.297,-16.602,-19.531,-29.297,-90.332,0
1671211867.008,-47.363,-15.625,-24.902,-23.438,10.254,0
1671211867.012,-52.246,-16.602,-23.926,-31.250,-168.945,0
1671211867.016,-41.504,-18.555,-19.043,-29.297,-240.234,0
1671211867.020,-23.438,-13.672,-20.996,-19.531,-103.027,0
1671211867.024,-21.973,-16.602,-22.949,-9.766,219.238,0
1671211867.027,-42.480,-20.996,-20.020,-10.742,202.148,0
1671211867.031,-51.758,-16.113,-20.508,-24.414,-115.723,0
1671211867.035,-40.039,-18.555,-24.414,-25.879,-151.367,0
1671211867.039,-23.438,-21.973,-20.996,-25.391,-129.395,0
1671211867.043,-27.832,-18.066,-15.137,-24.414,-123.047,0
1671211867.031,-46.875,-19.043,-20.508,-21.973,-72.754,0
1671211867.035,-50.781,-16.602,-16.602,-23.438,-68.359,0
1671211867.039,-36.133,-11.719,-20.508,-24.902,-6.836,0
1671211867.043,-19.531,-12.695,-26.367,-25.391,-60.547,0
1671211867.047,-18.555,-14.160,-23.926,-21.973,-97.656,0
1671211867.051,-33.203,-12.695,-16.113,-18.066,134.766,0
1671211867.055,-41.016,-12.695,-3.906,-14.160,255.859,0
1671211867.058,-36.133,-20.020,-15.625,-23.438,122.559,0
1671211867.062,-18.066,-23.926,-29.297,-30.762,-48.340,0
1671211867.066,-12.207,-21.973,-28.320,-20.020,15.137,0
1671211867.070,-34.180,-21.484,-26.367,-15.137,212.402,0
1671211867.074,-52.246,-23.926,-20.996,-20.996,0.000,0
1671211867.091,-40.527,-19.531,-21.973,-23.438,-137.207,0
1671211867.095,-13.672,-7.812,-25.391,-27.344,-65.918,0
1671211867.099,-4.395,-13.184,-19.043,-29.297,-41.992,0
1671211867.103,-19.531,-19.531,-20.996,-22.949,-23.926,0
1671211867.107,-35.645,-20.508,-33.203,-22.461,-5.859,0
1671211867.111,-32.227,-26.367,-29.297,-22.949,220.215,0
1671211867.115,-18.555,-21.973,-21.484,-22.461,189.941,0
1671211867.118,-10.254,-15.625,-23.438,-23.438,-117.188,0
1671211867.122,-23.926,-19.531,-28.320,-19.043,-87.402,0
1671211867.126,-43.945,-15.625,-29.297,-14.160,59.082,0
1671211867.130,-43.945,-11.230,-25.391,-17.090,-86.426,0
1671211867.134,-27.832,-13.184,-26.367,-24.902,-145.508,0
1671211867.135,-19.531,-17.090,-29.297,-26.367,-50.781,0
1671211867.139,-34.180,-19.043,-23.926,-24.902,-36.621,0
1671211867.143,-51.758,-17.090,-26.367,-23.438,-75.195,0
1671211867.147,-49.316,-18.555,-33.691,-29.297,-105.957,0
1671211867.151,-34.180,-28.809,-31.738,-32.227,-43.457,0
1671211867.155,-23.438,-29.297,-29.297,-26.855,84.473,0
1671211867.159,-27.832,-22.949,-24.414,-21.973,89.844,0
1671211867.162,-46.387,-20.020,-21.484,-21.484,40.527,0
1671211867.166,-50.781,-22.461,-21.484,-29.297,57.129,0
1671211867.170,-30.762,-25.879,-18.555,-24.902,236.816,0
1671211867.174,-15.137,-25.391,-22.461,-20.996,78.125,0
1671211867.178,-19.531,-20.996,-26.367,-21.484,-158.691,0
1671211867.182,-34.668,-19.043,-26.367,-19.531,-98.633,0
1671211867.186,-43.945,-19.043,-21.973,-22.949,-142.090,0
1671211867.190,-27.832,-18.555,-24.902,-29.785,-202.637,0
1671211867.194,-10.254,-14.648,-24.902,-28.809,-161.621,0
1671211867.198,-19.531,-9.277,-20.508,-20.020,-84.473,0
1671211867.202,-49.316,-18.066,-21.484,-23.926,-77.637,0
1671211867.206,-65.430,-26.855,-21.484,-33.691,-37.109,0
1671211867.209,-48.340,-17.578,-15.137,-32.715,-2.930,0
1671211867.213,-21.973,-20.508,-20.996,-22.461,126.953,0
1671211867.217,-21.484,-20.996,-22.949,-19.043,94.238,0
1671211867.221,-35.156,-13.672,-11.719,-13.672,-80.566,0
1671211867.225,-51.270,-11.719,-13.672,-13.184,-111.328,0
1671211867.226,-47.363,-14.648,-16.602,-15.137,-2.930,0
1671211867.230,-30.273,-16.602,-14.648,-24.902,-50.781,0
1671211867.234,-23.438,-11.719,-20.996,-23.438,-90.820,0
1671211867.238,-42.969,-14.648,-25.879,-16.113,-44.922,0
1671211867.242,-63.477,-20.020,-19.043,-20.996,-43.457,0
1671211867.246,-48.828,-17.578,-18.066,-20.996,-9.277,0
1671211867.250,-20.996,-15.137,-22.949,-16.113,9.766,0
1671211867.253,-16.602,-15.625,-20.020,-18.066,41.016,0
1671211867.257,-37.598,-17.578,-22.949,-19.531,306.641,2
1671211867.261,-55.176,-17.578,-27.832,-23.438,155.762,0
1671211867.265,-51.758,-16.602,-24.902,-30.273,-157.227,0
1671211867.269,-30.762,-19.531,-20.996,-29.785,-141.113,0
1671211867.274,-17.090,-20.020,-13.672,-20.020,-54.199,0
1671211867.278,-30.273,-16.113,-7.324,-16.602,-17.578,0
1671211867.282,-50.781,-20.508,-15.625,-20.020,-70.801,0
1671211867.286,-46.875,-29.297,-21.484,-21.484,-40.039,0
1671211867.290,-22.949,-28.809,-21.973,-26.367,-107.422,0
1671211867.294,-5.859,-27.344,-27.344,-21.973,-75.195,0
1671211867.298,-10.742,-21.973,-26.367,-18.555,51.270,0
1671211867.301,-33.691,-19.043,-16.113,-13.672,218.750,0
1671211867.305,-39.551,-24.902,-20.020,-17.578,146.973,0
1671211867.309,-20.020,-26.367,-20.508,-25.391,-90.820,0
1671211867.313,-2.930,-20.996,-15.137,-19.043,-60.547,0
1671211867.317,-10.254,-15.137,-10.254,-7.324,-39.062,0
1671211867.315,-40.527,-14.160,-12.207,-6.836,-104.980,0
1671211867.319,-45.898,-17.578,-18.555,-12.695,-169.922,0
1671211867.323,-28.320,-18.555,-22.949,-13.184,-164.062,0
1671211867.327,-9.766,-20.020,-22.461,-19.043,-70.801,0
1671211867.331,-8.789,-21.484,-18.066,-10.742,37.109,0
1671211867.335,-31.738,-20.020,-15.137,-5.371,-37.109,0
1671211867.339,-47.852,-23.926,-19.043,-14.648,30.762,0
1671211867.342,-29.785,-20.508,-21.484,-7.812,380.371,0
1671211867.346,-7.324,-15.625,-14.160,-6.836,223.633,0
1671211867.350,-5.859,-18.066,-13.672,-15.625,-116.211,0
1671211867.354,-26.855,-13.672,-25.391,-18.066,-66.406,0
1671211867.358,-45.410,-17.090,-28.809,-21.973,-48.340,0
1671211867.362,-32.715,-23.438,-21.484,-26.855,-158.203,0
1671211867.366,-18.555,-20.508,-16.602,-25.879,-143.066,0
1671211867.370,-13.672,-12.695,-16.602,-19.043,-33.203,0
1671211867.374,-25.391,-9.766,-23.438,-15.625,-72.754,0
1671211867.378,-47.852,-13.672,-29.785,-25.879,-145.508,0
1671211867.382,-38.086,-13.672,-28.809,-31.738,-26.367,0
1671211867.386,-10.742,-12.695,-25.879,-22.461,252.930,0
1671211867.389,-5.859,-13.672,-21.484,-19.531,248.047,0
1671211867.393,-18.555,-14.160,-4.395,-22.461,-31.250,0
1671211867.397,-32.715,-12.695,-9.766,-15.137,-80.078,0
1671211867.401,-29.785,-10.742,-24.414,-13.184,79.590,0
1671211867.405,-9.277,-7.812,-20.508,-20.508,-82.520,0
1671211867.405,0.000,-11.230,-14.648,-15.625,-172.363,0
1671211867.409,-21.973,-12.207,-20.508,-8.789,-36.621,0
1671211867.413,-45.410,-10.742,-18.066,-6.348,-20.020,0
1671211867.417,-46.387,-12.207,-10.742,-6.348,-104.980,0
1671211867.421,-30.762,-15.137,-11.719,-20.508,-163.086,0
1671211867.425,-19.531,-14.648,-11.230,-17.090,-8.301,0
1671211867.429,-28.809,-14.160,-9.277,-1.953,192.871,0
1671211867.432,-48.828,-19.043,-15.137,-15.625,82.031,0
1671211867.436,-57.617,-20.996,-18.555,-35.645,-107.422,0
1671211867.440,-31.738,-20.996,-14.648,-33.203,-31.738,0
1671211867.444,-5.371,-21.484,-20.020,-18.066,208.008,0
1671211867.448,-22.461,-19.043,-22.461,-24.414,-76.172,0
